,TC,date,lbl,datedelta
663,TNST101TC148,2019-06-08,f,8
664,TNST101TC148,2019-07-20,f,42
665,TNST101TC148,2019-08-23,f,34
666,TNST101TC148,2019-10-02,f,4
667,TNST101TC148,2019-10-19,f,17
668,TNST101TC149,2015-07-28,f,129
669,TNST101TC149,2015-10-28,f,92
670,TNST101TC149,2016-02-19,f,114
671,TNST101TC149,2016-02-19,f,0
672,TNST101TC149,2017-06-13,f,48
673,TNST101TC149,2019-07-05,f,752
674,TNST101TC150,2018-12-06,f,2517
675,TNST101TC150,2019-01-16,f,41
676,TNST101TC152,2012-12-18,f,338
677,TNST101TC152,2013-02-24,f,68
678,TNST101TC152,2013-09-12,f,2
679,TNST101TC153,2012-08-31,f,229
680,TNST101TC153,2013-01-06,f,128
681,TNST101TC153,2013-04-18,f,102
682,TNST101TC153,2013-04-30,f,12
683,TNST101TC153,2013-12-16,f,23
684,TNST101TC153,2015-05-03,f,503
685,TNST101TC153,2016-09-23,f,509
686,TNST101TC153,2018-02-28,f,523
687,TNST101TC153,2019-02-20,f,357
688,TNST101TC157,2013-05-29,f,5
689,TNST101TC157,2013-05-31,f,2
690,TNST101TC157,2013-05-31,f,0
691,TNST101TC157,2013-06-05,f,5
692,TNST101TC157,2013-08-20,f,76
693,TNST101TC157,2014-04-08,f,231
694,TNST101TC157,2014-04-22,f,14
695,TNST101TC157,2015-11-16,f,573
696,TNST101TC157,2016-01-16,f,61
697,TNST101TC157,2016-01-16,f,0
698,TNST101TC157,2016-02-05,f,2
699,TNST101TC157,2016-04-05,f,6
700,TNST101TC157,2016-07-06,f,92
701,TNST101TC157,2016-07-28,f,22
702,TNST101TC157,2016-07-28,f,0
703,TNST101TC157,2016-07-28,f,0
704,TNST101TC157,2016-08-22,f,25
705,TNST101TC157,2016-08-28,f,6
706,TNST101TC157,2016-09-08,f,11
707,TNST101TC157,2016-11-08,f,61
708,TNST101TC157,2018-06-22,f,591
709,TNST101TC157,2018-09-14,f,84
710,TNST101TC157,2019-02-04,f,143
711,TNST101TC157,2019-02-07,f,3
712,TNST101TC157,2019-06-24,f,137
713,TNST101TC157,2019-07-09,f,15
714,TNST101TC157,2019-07-19,f,1
715,TNST101TC157,2019-08-05,f,17
716,TNST101TC157,2019-08-09,f,4
717,TNST101TC157,2019-08-09,f,0
718,TNST101TC157,2019-09-05,f,27
719,TNST101TC157,2019-10-06,f,31
720,TNST101TC157,2019-10-22,f,16
721,TNST101TC157,2019-11-15,f,24
722,TNST101TC158,2012-05-09,f,115
723,TNST101TC158,2013-11-17,f,557
724,TNST101TC158,2013-12-25,f,38
725,TNST101TC159,2012-06-19,f,156
726,TNST101TC159,2012-08-31,f,73
727,TNST101TC159,2012-09-28,f,28
728,TNST101TC159,2012-12-12,f,75
729,TNST101TC159,2013-01-07,f,26
730,TNST101TC159,2013-04-01,f,84
731,TNST101TC159,2013-09-05,f,157
732,TNST101TC159,2014-01-13,f,13
733,TNST101TC159,2014-03-01,f,47
734,TNST101TC159,2014-03-14,f,13
735,TNST101TC159,2014-04-08,f,25
736,TNST101TC159,2014-09-21,f,166
737,TNST101TC159,2014-12-07,f,77
738,TNST101TC159,2015-03-07,f,9
739,TNST101TC159,2015-05-03,f,57
740,TNST101TC159,2015-05-04,f,1
741,TNST101TC159,2015-11-05,f,185
742,TNST101TC160,2019-10-21,f,2836
743,TNST101TC160,2019-10-28,f,7
744,TNST101TC161,2017-06-03,f,1966
745,TNST101TC161,2017-07-03,f,3
746,TNST101TC162,2013-02-12,f,394
747,TNST101TC162,2013-03-13,f,29
748,TNST101TC162,2013-03-13,f,0
749,TNST101TC162,2014-05-26,f,439
750,TNST101TC162,2015-09-12,f,474
751,TNST101TC162,2016-09-18,f,372
752,TNST101TC162,2019-03-10,f,903
753,TNST101TC163,2018-03-11,f,2247
754,TNST101TC164,2013-05-10,f,481
755,TNST101TC164,2013-09-21,f,134
756,TNST101TC164,2014-01-22,f,123
757,TNST101TC164,2014-02-22,f,31
758,TNST101TC164,2014-05-20,f,87
759,TNST101TC164,2014-08-19,f,91
760,TNST101TC164,2014-09-02,f,14
761,TNST101TC164,2014-10-30,f,58
762,TNST101TC164,2014-11-06,f,7
763,TNST101TC164,2014-12-18,f,42
764,TNST101TC164,2019-04-03,f,1567
765,TNST101TC165,2012-10-30,f,289
766,TNST101TC165,2015-04-13,f,895
767,TNST101TC165,2016-01-09,f,271
768,TNST101TC165,2016-08-14,f,218
769,TNST101TC165,2016-09-16,f,33
770,TNST101TC165,2019-11-30,f,117
771,TNST101TC166,2013-05-09,f,48
772,TNST101TC166,2014-09-04,f,483
773,TNST101TC166,2014-10-01,f,27
774,TNST101TC166,2014-10-31,f,3
775,TNST101TC166,2014-11-26,f,26
776,TNST101TC166,2014-12-16,f,2
777,TNST101TC166,2015-11-03,f,322
778,TNST101TC166,2015-11-15,f,12
779,TNST101TC166,2018-02-01,f,809
780,TNST101TC166,2018-02-20,f,19
781,TNST101TC166,2018-02-28,f,8
782,TNST101TC166,2018-07-31,f,153
783,TNST101TC166,2018-08-24,f,24
784,TNST101TC166,2018-09-23,f,3
785,TNST101TC166,2018-11-22,f,6
786,TNST101TC166,2019-11-09,f,352
787,TNST101TC166,2019-12-09,f,3
788,TNST101TC167,2014-04-16,f,822
789,TNST101TC167,2014-09-09,f,146
790,TNST101TC167,2019-04-24,f,1688
791,TNST101TC174,2017-08-27,f,2051
792,TNST101TC174,2019-09-06,f,74
793,TNST101TC175,2014-02-27,f,774
794,TNST101TC179,2012-12-29,f,349
795,TNST101TC179,2014-09-12,f,622
796,TNST101TC179,2015-05-23,f,253
797,TNST101TC179,2015-05-23,f,0
798,TNST101TC180,2018-04-19,f,2286
799,TNST101TC182,2013-10-09,f,567
800,TNST101TC184,2013-06-20,f,522
801,TNST101TC184,2013-06-21,f,1
802,TNST101TC184,2013-06-23,f,2
803,TNST101TC184,2015-07-30,f,767
804,TNST101TC185,2012-09-16,f,245
805,TNST101TC188,2012-12-26,f,346
806,TNST101TC188,2013-01-25,f,3
807,TNST101TC188,2014-02-24,f,395
808,TNST101TC188,2015-05-03,f,433
809,TNST101TC188,2016-08-05,f,46
810,TNST101TC188,2016-12-13,f,13
811,TNST101TC188,2017-04-09,f,117
812,TNST101TC188,2017-04-23,f,14
813,TNST101TC188,2017-05-08,f,15
814,TNST101TC188,2019-03-09,f,67
815,TNST101TC188,2019-03-29,f,2
816,TNST101TC188,2019-08-27,f,151
817,TNST101TC188,2019-09-06,f,1
818,TNST101TC188,2019-09-06,f,0
819,TNST101TC188,2019-10-28,f,52
820,TNST101TC189,2013-10-29,f,653
821,TNST101TC189,2014-01-01,f,64
822,TNST101TC189,2014-01-13,f,12
823,TNST101TC189,2014-02-21,f,39
824,TNST101TC189,2014-05-21,f,89
825,TNST101TC189,2014-10-12,f,144
826,TNST101TC189,2014-10-29,f,17
827,TNST101TC189,2014-12-02,f,34
828,TNST101TC189,2015-02-01,f,61
829,TNST101TC192,2013-04-27,f,468
830,TNST101TC192,2013-10-20,f,176
831,TNST101TC192,2014-10-16,f,361
832,TNST101TC192,2015-02-02,f,109
833,TNST101TC192,2015-05-13,f,1
834,TNST101TC192,2015-10-05,f,145
835,TNST101TC192,2015-12-25,f,81
836,TNST101TC195,2012-09-20,f,249
837,TNST101TC195,2013-12-05,f,441
838,TNST101TC195,2016-04-05,f,852
839,TNST101TC195,2016-04-28,f,23
840,TNST101TC195,2018-06-25,f,788
841,TNST101TC198,2012-05-08,f,114
842,TNST101TC198,2012-06-09,f,32
843,TNST101TC198,2012-11-08,f,152
844,TNST101TC198,2012-12-08,f,3
845,TNST101TC198,2013-04-09,f,122
846,TNST101TC200,2012-05-25,f,131
847,TNST101TC200,2013-03-26,f,305
848,TNST101TC200,2013-11-05,f,224
849,TNST101TC200,2014-08-06,f,274
850,TNST101TC200,2017-04-12,f,98
851,TNST101TC200,2019-01-29,f,657
852,TNST101TC200,2019-10-11,f,255
853,TNST101TC201,2012-02-15,f,7
854,TNST101TC201,2013-01-18,f,338
855,TNST101TC201,2013-02-27,f,4
856,TNST101TC201,2013-04-23,f,55
857,TNST101TC201,2013-08-10,f,109
858,TNST101TC201,2015-01-01,f,2
859,TNST101TC201,2015-02-05,f,35
860,TNST101TC201,2015-03-27,f,5
861,TNST101TC201,2015-04-19,f,23
862,TNST101TC201,2015-04-25,f,6
863,TNST101TC201,2015-04-30,f,5
864,TNST101TC203,2013-11-28,f,683
865,TNST101TC203,2014-01-26,f,59
866,TNST101TC203,2014-07-16,f,171
867,TNST101TC203,2015-05-24,f,312
868,TNST101TC203,2015-08-08,f,76
869,TNST101TC203,2019-02-19,f,1291
870,TNST101TC203,2019-02-20,f,1
871,TNST101TC203,2019-07-20,f,15
872,TNST101TC204,2015-05-04,f,1205
873,TNST101TC206,2012-07-29,f,196
874,TNST101TC206,2013-10-23,f,451
875,TNST101TC206,2017-06-21,f,1337
876,TNST101TC207,2018-04-15,f,2282
877,TNST101TC209,2016-08-26,f,1685
878,TNST101TC211,2012-06-28,f,178
879,TNST101TC211,2012-09-22,f,86
880,TNST101TC211,2012-12-26,f,95
881,TNST101TC211,2013-01-16,f,21
882,TNST101TC211,2013-02-11,f,26
883,TNST101TC211,2013-02-12,f,1
884,TNST101TC211,2013-02-13,f,1
885,TNST101TC211,2013-03-07,f,22
886,TNST101TC211,2013-04-21,f,45
887,TNST101TC211,2013-04-30,f,9
888,TNST101TC211,2013-05-28,f,28
889,TNST101TC211,2013-08-28,f,92
890,TNST101TC211,2013-09-04,f,7
891,TNST101TC211,2013-11-15,f,72
892,TNST101TC211,2013-11-24,f,9
893,TNST101TC211,2013-11-26,f,2
894,TNST101TC211,2013-11-26,f,0
895,TNST101TC211,2013-12-03,f,7
896,TNST101TC211,2014-05-19,f,167
897,TNST101TC211,2014-06-22,f,34
898,TNST101TC211,2014-11-06,f,137
899,TNST101TC211,2015-08-08,f,205
900,TNST101TC211,2016-01-28,f,173
901,TNST101TC211,2016-01-28,f,0
902,TNST101TC211,2016-01-29,f,1
903,TNST101TC211,2016-09-17,f,232
904,TNST101TC211,2016-10-15,f,28
905,TNST101TC211,2017-03-10,f,146
906,TNST101TC211,2017-03-28,f,18
907,TNST101TC211,2017-06-17,f,81
908,TNST101TC211,2017-06-25,f,8
909,TNST101TC211,2018-07-14,f,384
910,TNST101TC211,2019-01-29,f,199
911,TNST101TC211,2019-06-08,f,13
912,TNST101TC212,2014-02-11,f,758
913,TNST101TC212,2014-02-11,f,0
914,TNST101TC212,2014-03-01,f,18
915,TNST101TC212,2017-02-04,f,1071
916,TNST101TC212,2017-05-16,f,101
917,TNST101TC213,2015-01-01,f,1082
918,TNST101TC213,2019-01-03,f,1463
919,TNST101TC213,2019-11-23,f,324
920,TNST101TC214,2013-09-30,f,624
921,TNST101TC214,2014-03-01,f,152
922,TNST101TC216,2014-06-08,f,875
923,TNST101TC220,2019-05-15,f,2677
924,TNST101TC220,2019-05-15,f,0
925,TNST101TC220,2019-06-15,f,31
926,TNST101TC221,2014-06-10,f,877
927,TNST101TC221,2014-06-10,f,0
928,TNST101TC221,2014-06-29,f,19
929,TNST101TC221,2019-02-14,f,1691
930,TNST101TC222,2013-01-21,f,331
931,TNST101TC222,2018-10-25,f,1593
932,TNST101TC222,2018-10-26,f,1
933,TNST101TC222,2019-03-03,f,128
934,TNST101TC222,2019-05-04,f,62
935,TNST101TC224,2014-06-29,f,896
936,TNST101TC225,2016-04-15,f,1552
937,TNST101TC225,2016-05-31,f,46
938,TNST101TC225,2017-10-07,f,494
939,TNST101TC225,2018-10-01,f,359
940,TNST101TC225,2019-01-26,f,117
941,TNST101TC225,2019-01-30,f,4
942,TNST101TC225,2019-01-30,f,0
943,TNST101TC225,2019-09-18,f,231
944,TNST101TC226,2015-01-07,f,1088
945,TNST101TC226,2015-04-08,f,91
946,TNST101TC226,2015-05-06,f,28
947,TNST101TC226,2015-05-07,f,1
948,TNST101TC235,2012-08-08,f,206
949,TNST101TC239,2015-04-13,f,759
950,TNST101TC239,2016-08-17,f,492
951,TNST101TC240,2012-12-09,f,329
952,TNST101TC240,2013-04-11,f,123
953,TNST101TC240,2013-10-28,f,2
954,TNST101TC240,2014-09-09,f,316
955,TNST101TC240,2018-07-24,f,1414
956,TNST101TC240,2018-07-26,f,2
957,TNST101TC240,2019-12-21,f,513
958,TNST101TC246,2019-06-23,f,2716
959,TNST101TC252,2017-03-06,f,1877
960,TNST101TC253,2013-01-05,f,356
961,TNST101TC253,2013-02-08,f,34
962,TNST101TC253,2013-04-10,f,61
963,TNST101TC255,2012-12-25,f,345
964,TNST101TC255,2014-06-29,f,551
965,TNST101TC255,2018-10-02,f,1556
966,TNST101TC257,2015-07-28,f,129
967,TNST101TC258,2013-10-29,f,653
968,TNST101TC258,2014-03-04,f,126
969,TNST101TC264,2016-11-10,f,1761
970,TNST101TC266,2012-07-25,f,192
971,TNST101TC266,2013-09-05,f,407
972,TNST101TC266,2013-12-09,f,95
973,TNST101TC268,2012-12-11,f,118
974,TNST101TC268,2014-12-18,f,737
975,TNST101TC268,2015-11-05,f,322
976,TNST101TC268,2016-08-23,f,292
977,TNST101TC268,2018-02-26,f,552
978,TNST101TC270,2012-02-10,f,26
979,TNST101TC270,2014-05-08,f,818
980,TNST101TC270,2015-01-28,f,265
981,TNST101TC270,2016-01-10,f,347
982,TNST101TC270,2016-10-02,f,266
983,TNST101TC270,2016-10-17,f,15
984,TNST101TC270,2016-11-08,f,22
985,TNST101TC270,2016-11-17,f,9
986,TNST101TC270,2017-06-05,f,2
987,TNST101TC270,2017-09-29,f,116
988,TNST101TC270,2018-04-13,f,196
989,TNST101TC270,2018-09-04,f,144
990,TNST101TC270,2019-07-19,f,318
991,TNST101TC270,2019-12-19,f,153
992,TNST101TC270,2019-12-20,f,1
993,TNST101TC272,2018-04-15,f,2282
994,TNST101TC274,2014-06-19,f,886
995,TNST101TC275,2015-04-09,f,118
996,TNST101TC283,2012-09-24,f,253
997,TNST101TC284,2018-10-01,f,2451
998,TNST101TC284,2019-07-20,f,292
999,TNST101TC284,2019-07-20,f,0
1000,TNST101TC284,2019-09-06,f,48
1001,TNST101TC285,2013-04-11,f,452
1002,TNST101TC290,2015-12-20,f,1435
1003,TNST101TC290,2016-01-18,f,29
1004,TNST101TC290,2017-10-01,f,622
1005,TNST101TC290,2019-06-18,f,625
1006,TNST101TC293,2014-10-28,f,1017
1007,TNST101TC293,2015-03-13,f,136
1008,TNST101TC293,2017-04-08,f,757
1009,TNST101TC293,2017-07-08,f,91
1010,TNST101TC293,2018-12-31,f,541
1011,TNST101TC293,2019-01-27,f,27
1012,TNST101TC293,2019-06-26,f,15
1013,TNST101TC294,2014-02-14,f,761
1014,TNST101TC295,2014-03-14,f,789
1015,TNST101TC295,2019-07-08,f,1942
1016,TNST101TC296,2016-09-20,f,171
1017,TNST101TC296,2016-10-12,f,22
1018,TNST101TC296,2017-07-16,f,277
1019,TNST101TC299,2016-05-25,f,1592
1020,TNST101TC301,2019-02-01,f,2574
1021,TNST101TC305,2012-06-06,f,143
1022,TNST101TC309,2019-01-27,f,2083
1023,TNST101TC309,2019-01-27,f,0
1024,TNST101TC309,2019-01-28,f,1
1025,TNST101TC310,2012-05-24,f,13
1026,TNST101TC310,2012-06-13,f,2
1027,TNST101TC310,2012-09-19,f,98
1028,TNST101TC310,2013-05-25,f,248
1029,TNST101TC310,2014-08-05,f,437
1030,TNST101TC310,2018-03-04,f,1307
1031,TNST101TC310,2018-04-28,f,55
1032,TNST101TC311,2018-05-31,f,2328
1033,TNST101TC312,2013-05-11,f,482
1034,TNST101TC314,2017-08-13,f,2037
1035,TNST101TC314,2017-12-08,f,117
1036,TNST101TC319,2012-10-22,f,281
1037,TNST101TC321,2019-01-14,f,2556
1038,TNST101TC321,2019-01-27,f,13
1039,TNST101TC324,2013-11-19,f,674
1040,TNST101TC324,2014-06-24,f,217
1041,TNST101TC324,2014-07-15,f,21
1042,TNST101TC324,2014-12-27,f,165
1043,TNST101TC326,2015-11-21,f,1406
1044,TNST101TC326,2019-01-19,f,1155
1045,TNST101TC333,2015-07-18,f,128
1046,TNST101TC335,2014-08-13,f,941
1047,TNST101TC340,2012-08-02,f,203
1048,TNST101TC340,2012-09-29,f,58
1049,TNST101TC340,2013-01-02,f,95
1050,TNST101TC340,2017-05-01,f,1416
1051,TNST101TC342,2019-10-19,f,2834
1052,TNST101TC343,2015-05-07,f,1208
1053,TNST101TC344,2019-01-16,f,2558
1054,TNST101TC344,2019-01-17,f,1
1055,TNST101TC346,2013-04-28,f,469
1056,TNST101TC346,2015-02-16,f,659
1057,TNST101TC346,2019-11-14,f,1732
1058,TNST101TC353,2019-08-04,f,2758
1059,TNST101TC357,2018-03-10,f,2246
1060,TNST101TC357,2018-09-10,f,184
1061,TNST101TC359,2012-09-24,f,253
1062,TNST101TC359,2012-11-21,f,58
1063,TNST101TC359,2013-04-09,f,139
1064,TNST101TC359,2019-05-11,f,2223
1065,TNST101TC361,2014-03-14,f,789
1066,TNST101TC362,2017-12-17,f,2163
1067,TNST101TC366,2014-10-17,f,1006
1068,TNST101TC376,2013-12-02,f,687
1069,TNST101TC381,2014-02-24,f,771
1070,TNST101TC381,2014-04-12,f,47
1071,TNST101TC382,2012-09-29,f,258
1072,TNST101TC382,2014-07-26,f,665
1073,TNST101TC391,2018-02-28,f,2236
1074,TNST101TC391,2019-01-17,f,323
1075,TNST101TC393,2015-04-06,f,1177
1076,TNST101TC393,2018-10-14,f,1287
1077,TNST101TC401,2013-05-14,f,485
1078,TNST101TC401,2013-09-06,f,115
1079,TNST101TC402,2016-11-21,f,1772
1080,TNST101TC402,2016-11-22,f,1
1081,TNST101TC402,2018-11-25,f,733
1082,TNST101TC412,2015-06-21,f,1253
1083,TNST101TC446,2013-12-09,f,694
1084,TNST101TC446,2016-11-15,f,1072
1085,TNST101TC446,2019-01-29,f,805
1086,TNST101TC446,2019-03-16,f,46
1087,TNST101TC449,2019-09-01,f,2786
1088,TNST101TC461,2015-11-18,f,1403
1089,TNST101TC479,2016-07-29,f,1657
1090,TNST101TC479,2016-08-26,f,28
1091,TNST101TC479,2018-08-16,f,72
1092,TNST101TC504,2013-11-30,f,685
1093,TNST101TC512,2014-02-02,f,749
1094,TNST101TC516,2019-03-01,f,2602
1095,TNST101TC518,2015-12-01,f,1416
1096,TNST101TC519,2019-11-06,f,2852
1097,TNST101TC520,2018-10-30,f,248
1098,TNST101TC522,2017-09-26,f,2081
1099,TNST101TC555,2019-10-19,f,2834
1100,TNST101TC555,2019-11-15,f,27
1101,TNST101TC562,2017-06-28,f,1991
1102,TNST101TC562,2018-11-22,f,512
1103,TNST101TC678,2019-01-19,f,2561
1104,TNST101TC769,2019-08-04,f,2758
1105,TNST102TC101,2012-05-17,f,123
1106,TNST102TC101,2012-05-18,f,1
1107,TNST102TC101,2012-11-07,f,173
1108,TNST102TC101,2013-04-14,f,158
1109,TNST102TC101,2013-05-05,f,21
1110,TNST102TC101,2013-06-04,f,3
1111,TNST102TC101,2013-06-13,f,9
1112,TNST102TC101,2013-06-20,f,7
1113,TNST102TC101,2013-07-24,f,34
1114,TNST102TC101,2013-08-08,f,15
1115,TNST102TC101,2013-12-04,f,118
1116,TNST102TC101,2014-02-20,f,78
1117,TNST102TC101,2014-05-14,f,83
1118,TNST102TC101,2014-05-31,f,17
1119,TNST102TC101,2014-07-08,f,38
1120,TNST102TC101,2014-08-24,f,47
1121,TNST102TC101,2014-09-24,f,31
1122,TNST102TC101,2014-10-20,f,26
1123,TNST102TC101,2014-10-31,f,11
1124,TNST102TC101,2015-03-02,f,122
1125,TNST102TC101,2015-05-06,f,65
1126,TNST102TC101,2015-05-27,f,21
1127,TNST102TC101,2015-06-27,f,31
1128,TNST102TC101,2015-07-19,f,22
1129,TNST102TC101,2015-07-29,f,1
1130,TNST102TC101,2015-10-29,f,92
1131,TNST102TC101,2015-11-09,f,11
1132,TNST102TC101,2016-02-24,f,107
1133,TNST102TC101,2016-07-10,f,137
1134,TNST102TC101,2016-07-14,f,4
1135,TNST102TC101,2016-07-16,f,2
1136,TNST102TC101,2016-07-21,f,5
1137,TNST102TC101,2016-08-24,f,34
1138,TNST102TC101,2016-10-26,f,63
1139,TNST102TC101,2016-10-31,f,5
1140,TNST102TC101,2016-12-14,f,44
1141,TNST102TC101,2016-12-14,f,0
1142,TNST102TC101,2016-12-14,f,0
1143,TNST102TC101,2017-02-25,f,73
1144,TNST102TC101,2017-02-27,f,2
1145,TNST102TC101,2017-03-02,f,3
1146,TNST102TC101,2017-03-06,f,4
1147,TNST102TC101,2017-03-06,f,0
1148,TNST102TC101,2017-03-08,f,2
1149,TNST102TC101,2017-04-06,f,29
1150,TNST102TC101,2017-05-17,f,41
1151,TNST102TC101,2017-05-30,f,13
1152,TNST102TC101,2017-07-01,f,32
1153,TNST102TC101,2017-07-01,f,0
1154,TNST102TC101,2017-08-23,f,53
1155,TNST102TC101,2017-08-28,f,5
1156,TNST102TC101,2017-09-02,f,5
1157,TNST102TC101,2017-12-20,f,109
1158,TNST102TC101,2018-01-20,f,31
1159,TNST102TC101,2018-04-22,f,92
1160,TNST102TC101,2018-04-27,f,5
1161,TNST102TC101,2018-06-12,f,46
1162,TNST102TC101,2018-06-19,f,7
1163,TNST102TC101,2018-10-06,f,109
1164,TNST102TC101,2018-12-03,f,58
1165,TNST102TC101,2019-01-16,f,44
1166,TNST102TC101,2019-02-11,f,26
1167,TNST102TC101,2019-03-10,f,27
1168,TNST102TC101,2019-03-11,f,1
1169,TNST102TC101,2019-03-19,f,8
1170,TNST102TC101,2019-03-23,f,4
1171,TNST102TC101,2019-03-24,f,1
1172,TNST102TC101,2019-05-17,f,54
1173,TNST102TC101,2019-05-27,f,1
1174,TNST102TC101,2019-06-22,f,26
1175,TNST102TC101,2019-07-16,f,24
1176,TNST102TC101,2019-07-22,f,6
1177,TNST102TC101,2019-07-28,f,6
1178,TNST102TC101,2019-08-08,f,11
1179,TNST102TC101,2019-08-26,f,18
1180,TNST102TC101,2019-08-29,f,3
1181,TNST102TC101,2019-09-04,f,6
1182,TNST102TC101,2019-09-04,f,0
1183,TNST102TC101,2019-09-25,f,21
1184,TNST102TC101,2019-10-08,f,13
1185,TNST102TC101,2019-10-14,f,6
1186,TNST102TC101,2019-11-03,f,2
1187,TNST102TC101,2019-11-25,f,22
1188,TNST102TC101,2019-11-26,f,1
1189,TNST102TC101,2019-11-26,f,0
1190,TNST102TC101,2019-12-04,f,8
1191,TNST102TC101,2019-12-04,f,0
1192,TNST102TC101,2019-12-05,f,1
1193,TNST102TC101,2019-12-21,f,16
1194,TNST102TC101,2019-12-31,f,1
1195,TNST102TC102,2013-07-02,f,534
1196,TNST102TC102,2015-11-16,f,867
1197,TNST102TC102,2015-11-17,f,1
1198,TNST102TC102,2016-07-17,f,243
1199,TNST102TC102,2016-10-08,f,83
1200,TNST102TC102,2017-09-29,f,356
1201,TNST102TC103,2012-03-12,f,57
1202,TNST102TC103,2012-05-07,f,56
1203,TNST102TC103,2012-06-06,f,3
1204,TNST102TC103,2012-06-29,f,23
1205,TNST102TC103,2012-06-30,f,1
1206,TNST102TC103,2012-07-29,f,29
1207,TNST102TC103,2012-08-30,f,32
1208,TNST102TC103,2012-11-07,f,69
1209,TNST102TC103,2012-12-07,f,3
1210,TNST102TC103,2013-05-10,f,154
1211,TNST102TC103,2014-05-08,f,363
1212,TNST102TC103,2014-05-20,f,12
1213,TNST102TC103,2014-08-27,f,99
1214,TNST102TC103,2014-09-05,f,9
1215,TNST102TC103,2015-01-27,f,144
1216,TNST102TC103,2015-03-02,f,34
1217,TNST102TC103,2015-03-06,f,4
1218,TNST102TC103,2015-03-21,f,15
1219,TNST102TC103,2015-10-25,f,218
1220,TNST102TC103,2017-05-02,f,555
1221,TNST102TC103,2017-07-14,f,73
1222,TNST102TC103,2017-07-29,f,15
1223,TNST102TC103,2017-11-25,f,119
1224,TNST102TC103,2017-12-03,f,8
1225,TNST102TC103,2017-12-20,f,17
1226,TNST102TC103,2018-10-31,f,315
1227,TNST102TC103,2018-12-17,f,47
1228,TNST102TC103,2018-12-19,f,2
1229,TNST102TC103,2018-12-31,f,12
1230,TNST102TC103,2019-03-01,f,6
1231,TNST102TC103,2019-03-06,f,5
1232,TNST102TC103,2019-05-11,f,66
1233,TNST102TC103,2019-06-06,f,26
1234,TNST102TC103,2019-07-21,f,45
1235,TNST102TC103,2019-08-07,f,17
1236,TNST102TC103,2019-08-15,f,8
1237,TNST102TC103,2019-09-05,f,21
1238,TNST102TC103,2019-09-05,f,0
1239,TNST102TC103,2019-10-15,f,4
1240,TNST102TC103,2019-10-17,f,2
1241,TNST102TC103,2019-12-09,f,53
1242,TNST102TC103,2019-12-26,f,17
1243,TNST102TC1036,2019-02-23,f,2596
1244,TNST102TC104,2012-10-13,f,272
1245,TNST102TC104,2012-11-07,f,25
1246,TNST102TC104,2012-11-20,f,13
1247,TNST102TC104,2012-11-20,f,0
1248,TNST102TC104,2012-12-12,f,22
1249,TNST102TC104,2013-01-03,f,22
1250,TNST102TC104,2013-01-24,f,21
1251,TNST102TC104,2013-01-25,f,1
1252,TNST102TC104,2013-05-08,f,103
1253,TNST102TC104,2013-10-12,f,157
1254,TNST102TC104,2013-10-15,f,3
1255,TNST102TC104,2014-03-08,f,144
1256,TNST102TC104,2014-09-14,f,19
1257,TNST102TC104,2014-09-21,f,7
1258,TNST102TC104,2014-10-15,f,24
1259,TNST102TC104,2014-10-31,f,16
1260,TNST102TC104,2014-11-04,f,4
1261,TNST102TC104,2015-10-09,f,339
1262,TNST102TC104,2015-12-08,f,6
1263,TNST102TC104,2017-12-03,f,726
1264,TNST102TC104,2017-12-23,f,2
1265,TNST102TC104,2018-05-23,f,151
1266,TNST102TC104,2018-06-11,f,19
1267,TNST102TC1041,2019-05-12,f,2674
1268,TNST102TC1045,2019-02-16,f,2589
1269,TNST102TC105,2016-07-19,f,1647
1270,TNST102TC105,2017-03-13,f,237
1271,TNST102TC105,2017-03-15,f,2
1272,TNST102TC105,2017-04-27,f,43
1273,TNST102TC105,2019-05-11,f,744
1274,TNST102TC105,2019-06-05,f,25
1275,TNST102TC105,2019-08-17,f,73
1276,TNST102TC105,2019-12-21,f,126
1277,TNST102TC1058,2019-09-11,f,2796
1278,TNST102TC106,2012-12-17,f,337
1279,TNST102TC106,2013-04-06,f,11
1280,TNST102TC106,2014-06-10,f,43
1281,TNST102TC106,2016-05-22,f,712
1282,TNST102TC106,2016-08-01,f,71
1283,TNST102TC106,2019-04-21,f,993
1284,TNST102TC1061,2019-06-30,f,2723
1285,TNST102TC108,2019-10-04,f,2819
1286,TNST102TC111,2013-06-13,f,515
1287,TNST102TC111,2014-01-05,f,206
1288,TNST102TC111,2014-09-04,f,242
1289,TNST102TC111,2017-01-08,f,857
1290,TNST102TC111,2017-09-25,f,26
1291,TNST102TC111,2017-10-03,f,8
1292,TNST102TC111,2018-05-25,f,234
1293,TNST102TC111,2018-06-10,f,16
1294,TNST102TC111,2019-04-16,f,31
1295,TNST102TC111,2019-05-10,f,24
1296,TNST102TC113,2012-03-20,f,65
1297,TNST102TC113,2012-08-01,f,134
1298,TNST102TC113,2012-08-27,f,26
1299,TNST102TC113,2012-09-05,f,9
1300,TNST102TC113,2012-11-03,f,59
1301,TNST102TC113,2012-12-08,f,35
1302,TNST102TC113,2013-01-09,f,32
1303,TNST102TC113,2013-01-25,f,16
1304,TNST102TC113,2013-06-20,f,146
1305,TNST102TC113,2013-09-04,f,76
1306,TNST102TC113,2014-01-05,f,123
1307,TNST102TC113,2014-01-05,f,0
1308,TNST102TC113,2014-06-02,f,148
1309,TNST102TC113,2014-09-01,f,91
