ObjectPartCode,TRAINSET,Fault_code,Plant section,MaintPlant,Date,Month,Year,Fdate,LABEL
TC268,TNST125,FC136,PS1,LN1,27,1,2012,27/01/12,f
TC223,TNST153,FC127,PS4,LN3,27,1,2012,27/01/12,f
TC420,TNST153,FC104,PS4,LN3,27,1,2012,27/01/12,f
TC268,TNST125,FC136,PS1,LN1,27,1,2012,27/01/12,f
TC148,TNST147,FC106,PS4,LN3,27,1,2012,27/01/12,f
TC268,TNST108,FC136,PS1,LN1,27,1,2012,27/01/12,f
TC125,TNST116,FC112,PS1,LN1,27,1,2012,27/01/12,f
TC220,TNST113,FC112,PS1,LN1,27,1,2012,27/01/12,f
TC113,TNST139,FC102,PS2,LN2,28,1,2012,28/01/12,f
TC148,TNST139,FC106,PS2,LN2,28,1,2012,28/01/12,f
TC114,TNST136,FC106,PS2,LN2,28,1,2012,28/01/12,f
TC421,TNST130,FC150,PS2,LN2,28,1,2012,28/01/12,f
TC113,TNST109,FC102,PS1,LN1,28,1,2012,28/01/12,f
TC113,TNST109,FC102,PS1,LN1,28,1,2012,28/01/12,f
TC189,TNST131,#N/A,PS1,LN1,28,1,2012,28/01/12,f
TC101,TNST158,FC101,PS4,LN3,28,1,2012,28/01/12,f
TC148,TNST131,#N/A,PS1,LN1,28,1,2012,28/01/12,f
TC161,TNST131,FC104,PS1,LN1,28,1,2012,28/01/12,f
TC134,TNST131,#N/A,PS1,LN1,28,1,2012,28/01/12,f
TC134,TNST123,FC104,PS1,LN1,28,1,2012,28/01/12,f
TC123,TNST161,FC112,PS4,LN3,28,1,2012,28/01/12,f
TC104,TNST161,FC103,PS4,LN3,28,1,2012,28/01/12,f
TC222,TNST131,FC104,PS1,LN1,28,1,2012,28/01/12,f
TC125,TNST131,FC112,PS1,LN1,28,1,2012,28/01/12,f
TC101,TNST134,FC101,PS1,LN1,28,1,2012,28/01/12,f
TC148,TNST108,FC106,PS1,LN1,28,1,2012,28/01/12,f
TC134,TNST108,FC104,PS1,LN1,29,1,2012,29/01/12,f
TC123,TNST138,FC112,PS2,LN2,29,1,2012,29/01/12,f
TC185,TNST118,FC101,PS2,LN2,29,1,2012,29/01/12,f
TC189,TNST132,FC103,PS1,LN1,29,1,2012,29/01/12,f
TC122,TNST112,FC105,PS1,LN1,29,1,2012,29/01/12,f
#N/A,TNST132,#N/A,PS1,LN1,29,1,2012,29/01/12,f
TC113,TNST134,FC102,PS1,LN1,30,1,2012,30/01/12,f
TC211,TNST111,FC127,PS1,LN1,30,1,2012,30/01/12,f
TC123,TNST169,FC112,PS1,LN1,30,1,2012,30/01/12,f
TC113,TNST153,FC102,PS4,LN3,30,1,2012,30/01/12,f
TC203,TNST158,FC103,PS4,LN3,30,1,2012,30/01/12,f
TC268,TNST123,FC136,PS1,LN1,30,1,2012,30/01/12,f
TC123,TNST139,FC112,PS2,LN2,30,1,2012,30/01/12,f
TC156,TNST117,FC121,PS2,LN2,30,1,2012,30/01/12,f
TC321,TNST165,FC125,PS2,LN2,30,1,2012,30/01/12,f
TC189,TNST111,FC103,PS1,LN1,30,1,2012,30/01/12,f
TC189,TNST123,FC103,PS1,LN1,30,1,2012,30/01/12,f
TC189,TNST107,FC103,PS1,LN1,30,1,2012,30/01/12,f
TC317,TNST111,FC127,PS1,LN1,30,1,2012,30/01/12,f
TC211,TNST161,FC127,PS4,LN3,30,1,2012,30/01/12,f
TC113,TNST159,FC102,PS4,LN3,30,1,2012,30/01/12,f
TC422,TNST161,FC127,PS4,LN3,30,1,2012,30/01/12,f
TC423,TNST103,FC130,PS1,LN1,30,1,2012,30/01/12,f
TC159,TNST130,FC104,PS2,LN2,30,1,2012,30/01/12,f
TC123,TNST123,FC112,PS1,LN1,31,1,2012,31/01/12,f
TC276,TNST117,FC107,PS2,LN2,31,1,2012,31/01/12,f
TC255,TNST127,FC104,PS1,LN1,31,1,2012,31/01/12,f
TC211,TNST114,FC116,PS2,LN2,31,1,2012,31/01/12,f
TC321,TNST114,FC125,PS2,LN2,31,1,2012,31/01/12,f
TC206,TNST125,FC118,PS1,LN1,31,1,2012,31/01/12,f
TC119,TNST139,FC103,PS2,LN2,31,1,2012,31/01/12,f
TC321,TNST118,FC125,PS2,LN2,31,1,2012,31/01/12,f
TC123,TNST131,FC112,PS1,LN1,1,2,2012,01/02/12,f
TC153,TNST124,FC103,PS1,LN1,1,2,2012,01/02/12,f
TC211,TNST101,FC127,PS1,LN1,1,2,2012,01/02/12,f
TC143,TNST142,FC118,PS4,LN3,1,2,2012,01/02/12,f
TC101,TNST105,FC101,PS1,LN1,1,2,2012,01/02/12,f
TC166,TNST110,FC112,PS1,LN1,1,2,2012,01/02/12,f
TC101,TNST105,FC101,PS1,LN1,1,2,2012,01/02/12,f
TC101,TNST105,FC101,PS1,LN1,1,2,2012,01/02/12,f
TC102,TNST105,FC101,PS1,LN1,1,2,2012,01/02/12,f
TC101,TNST114,FC101,PS2,LN2,1,2,2012,01/02/12,f
TC105,TNST143,FC101,PS4,LN3,1,2,2012,01/02/12,f
TC102,TNST141,FC101,PS4,LN3,1,2,2012,01/02/12,f
TC261,TNST161,FC106,PS4,LN3,1,2,2012,01/02/12,f
TC123,TNST123,FC112,PS1,LN1,1,2,2012,01/02/12,f
TC101,TNST104,FC101,PS1,LN1,1,2,2012,01/02/12,f
TC103,TNST128,FC102,PS1,LN1,1,2,2012,01/02/12,f
TC153,TNST164,FC103,PS4,LN3,1,2,2012,01/02/12,f
TC125,TNST155,FC112,PS4,LN3,2,2,2012,02/02/12,f
TC123,TNST166,FC112,PS4,LN3,2,2,2012,02/02/12,f
TC123,TNST131,FC112,PS1,LN1,2,2,2012,02/02/12,f
TC231,TNST148,FC127,PS4,LN3,2,2,2012,02/02/12,f
TC295,TNST115,FC104,PS1,LN1,2,2,2012,02/02/12,f
TC239,TNST150,FC103,PS4,LN3,2,2,2012,02/02/12,f
TC268,TNST113,FC136,PS1,LN1,2,2,2012,02/02/12,f
TC129,TNST162,FC107,PS4,LN3,2,2,2012,02/02/12,f
TC101,TNST114,FC101,PS2,LN2,2,2,2012,02/02/12,f
TC125,TNST126,FC112,PS1,LN1,2,2,2012,02/02/12,f
#N/A,TNST161,#N/A,PS4,LN3,2,2,2012,02/02/12,f
TC113,TNST113,FC102,PS1,LN1,2,2,2012,02/02/12,f
TC125,TNST137,FC112,PS2,LN2,2,2,2012,02/02/12,f
TC284,TNST140,FC113,PS2,LN2,3,2,2012,03/02/12,f
TC231,TNST153,FC127,PS4,LN3,2,2,2012,02/02/12,f
TC104,TNST139,FC103,PS2,LN2,3,2,2012,03/02/12,f
TC362,TNST118,FC106,PS2,LN2,3,2,2012,03/02/12,f
TC113,TNST158,FC102,PS4,LN3,3,2,2012,03/02/12,f
TC153,TNST141,FC103,PS4,LN3,3,2,2012,03/02/12,f
TC113,TNST109,FC102,PS1,LN1,2,2,2012,02/02/12,f
TC193,TNST126,FC103,PS1,LN1,3,2,2012,03/02/12,f
TC113,TNST126,FC102,PS1,LN1,2,2,2012,02/02/12,f
TC123,TNST128,FC112,PS1,LN1,3,2,2012,03/02/12,f
TC211,TNST108,FC127,PS1,LN1,2,2,2012,02/02/12,f
#N/A,TNST126,#N/A,PS1,LN1,3,2,2012,03/02/12,f
TC158,TNST109,FC122,PS1,LN1,3,2,2012,03/02/12,f
TC158,TNST142,FC122,PS4,LN3,3,2,2012,03/02/12,f
TC268,TNST106,FC136,PS1,LN1,3,2,2012,03/02/12,f
TC113,TNST158,FC102,PS4,LN3,3,2,2012,03/02/12,f
TC125,TNST119,FC112,PS1,LN1,3,2,2012,03/02/12,f
TC132,TNST109,FC110,PS1,LN1,3,2,2012,03/02/12,f
TC157,TNST162,FC101,PS4,LN3,3,2,2012,03/02/12,f
TC125,TNST119,FC112,PS1,LN1,3,2,2012,03/02/12,f
TC113,TNST147,FC102,PS4,LN3,3,2,2012,03/02/12,f
TC319,TNST119,FC112,PS1,LN1,3,2,2012,03/02/12,f
TC101,TNST104,FC101,PS1,LN1,3,2,2012,03/02/12,f
TC103,TNST115,FC102,PS1,LN1,3,2,2012,03/02/12,f
TC211,TNST108,FC127,PS1,LN1,3,2,2012,03/02/12,f
TC115,TNST110,FC106,PS1,LN1,3,2,2012,03/02/12,f
TC166,TNST110,FC112,PS1,LN1,3,2,2012,03/02/12,f
TC166,TNST136,FC112,PS2,LN2,3,2,2012,03/02/12,f
TC148,TNST159,FC106,PS4,LN3,4,2,2012,04/02/12,f
TC422,TNST162,FC127,PS4,LN3,4,2,2012,04/02/12,f
TC123,TNST118,FC112,PS2,LN2,4,2,2012,04/02/12,f
TC353,TNST165,FC139,PS2,LN2,4,2,2012,04/02/12,f
TC113,TNST119,FC102,PS1,LN1,4,2,2012,04/02/12,f
TC161,TNST112,FC104,PS1,LN1,4,2,2012,04/02/12,f
TC161,TNST104,FC104,PS1,LN1,4,2,2012,04/02/12,f
TC113,TNST119,FC102,PS1,LN1,4,2,2012,04/02/12,f
TC101,TNST104,FC101,PS1,LN1,4,2,2012,04/02/12,f
TC148,TNST108,FC106,PS1,LN1,4,2,2012,04/02/12,f
TC104,TNST150,FC103,PS4,LN3,5,2,2012,05/02/12,f
TC103,TNST137,FC102,PS2,LN2,5,2,2012,05/02/12,f
TC382,TNST166,FC127,PS4,LN3,5,2,2012,05/02/12,f
TC382,TNST151,FC127,PS4,LN3,5,2,2012,05/02/12,f
TC294,TNST108,FC106,PS1,LN1,5,2,2012,05/02/12,f
TC424,TNST133,FC102,PS2,LN2,5,2,2012,05/02/12,f
TC277,TNST101,FC112,PS1,LN1,5,2,2012,05/02/12,f
TC101,TNST158,FC101,PS4,LN3,5,2,2012,05/02/12,f
TC277,TNST136,FC112,PS2,LN2,5,2,2012,05/02/12,f
TC125,TNST105,FC112,PS1,LN1,26,2,2012,26/02/12,f
TC232,TNST114,FC101,PS2,LN2,6,2,2012,06/02/12,f
TC129,TNST150,FC107,PS4,LN3,6,2,2012,06/02/12,f
TC104,TNST136,FC103,PS2,LN2,6,2,2012,06/02/12,f
TC164,TNST136,FC103,PS2,LN2,6,2,2012,06/02/12,f
TC147,TNST120,FC104,PS1,LN1,6,2,2012,06/02/12,f
TC224,TNST169,#N/A,PS1,LN1,6,2,2012,06/02/12,f
TC148,TNST170,FC106,PS1,LN1,6,2,2012,06/02/12,f
TC132,TNST123,FC110,PS1,LN1,6,2,2012,06/02/12,f
TC115,TNST104,FC106,PS1,LN1,6,2,2012,06/02/12,f
TC166,TNST106,FC112,PS1,LN1,6,2,2012,06/02/12,f
TC134,TNST111,FC106,PS1,LN1,6,2,2012,06/02/12,f
TC148,TNST104,FC106,PS1,LN1,6,2,2012,06/02/12,f
TC166,TNST157,FC112,PS4,LN3,6,2,2012,06/02/12,f
TC166,TNST143,FC112,PS4,LN3,7,2,2012,07/02/12,f
TC103,TNST116,FC102,PS1,LN1,7,2,2012,07/02/12,f
TC220,TNST130,FC112,PS2,LN2,7,2,2012,07/02/12,f
TC295,TNST142,FC104,PS4,LN3,7,2,2012,07/02/12,f
TC103,TNST113,FC102,PS1,LN1,7,2,2012,07/02/12,f
TC425,TNST133,#N/A,PS2,LN2,7,2,2012,07/02/12,f
TC426,TNST140,#N/A,PS2,LN2,7,2,2012,07/02/12,f
TC317,TNST147,FC127,PS4,LN3,8,2,2012,08/02/12,f
TC136,TNST153,FC114,PS4,LN3,8,2,2012,08/02/12,f
TC206,TNST141,FC118,PS4,LN3,8,2,2012,08/02/12,f
TC206,TNST132,FC118,PS1,LN1,9,2,2012,09/02/12,f
TC143,TNST128,FC118,PS1,LN1,8,2,2012,08/02/12,f
TC338,TNST128,FC118,PS1,LN1,8,2,2012,08/02/12,f
TC143,TNST111,FC118,PS1,LN1,8,2,2012,08/02/12,f
TC143,TNST169,FC118,PS1,LN1,8,2,2012,08/02/12,f
TC143,TNST101,FC118,PS1,LN1,8,2,2012,08/02/12,f
TC113,TNST123,FC102,PS1,LN1,8,2,2012,08/02/12,f
TC113,TNST127,FC102,PS1,LN1,8,2,2012,08/02/12,f
TC157,TNST108,FC101,PS1,LN1,8,2,2012,08/02/12,f
TC206,TNST154,FC118,PS4,LN3,8,2,2012,08/02/12,f
TC206,TNST148,FC118,PS4,LN3,8,2,2012,08/02/12,f
TC206,TNST142,FC118,PS4,LN3,8,2,2012,08/02/12,f
TC353,TNST138,#N/A,PS2,LN2,8,2,2012,08/02/12,f
TC148,TNST147,FC106,PS4,LN3,8,2,2012,08/02/12,f
TC270,TNST150,FC111,PS4,LN3,7,2,2012,07/02/12,f
TC103,TNST136,FC102,PS2,LN2,8,2,2012,08/02/12,f
TC113,TNST149,FC102,PS4,LN3,8,2,2012,08/02/12,f
TC340,TNST101,FC127,PS1,LN1,8,2,2012,08/02/12,f
TC324,TNST149,FC127,PS4,LN3,8,2,2012,08/02/12,f
TC134,TNST151,FC104,PS4,LN3,8,2,2012,08/02/12,f
TC113,TNST120,FC102,PS1,LN1,8,2,2012,08/02/12,f
TC101,TNST144,FC101,PS2,LN2,8,2,2012,08/02/12,f
TC101,TNST135,FC101,PS2,LN2,8,2,2012,08/02/12,f
TC101,TNST112,FC101,PS1,LN1,9,2,2012,09/02/12,f
TC101,TNST169,FC101,PS1,LN1,9,2,2012,09/02/12,f
TC324,TNST147,FC127,PS4,LN3,9,2,2012,09/02/12,f
TC101,TNST123,FC101,PS1,LN1,9,2,2012,09/02/12,f
TC123,TNST145,FC112,PS4,LN3,9,2,2012,09/02/12,f
TC125,TNST146,FC112,PS4,LN3,9,2,2012,09/02/12,f
TC123,TNST159,FC112,PS4,LN3,9,2,2012,09/02/12,f
TC153,TNST134,FC103,PS1,LN1,9,2,2012,09/02/12,f
TC412,TNST132,FC103,PS1,LN1,9,2,2012,09/02/12,f
TC123,TNST164,FC112,PS4,LN3,9,2,2012,09/02/12,f
TC143,TNST129,FC118,PS1,LN1,9,2,2012,09/02/12,f
TC125,TNST129,FC112,PS1,LN1,9,2,2012,09/02/12,f
TC159,TNST109,FC104,PS1,LN1,9,2,2012,09/02/12,f
TC324,TNST143,FC127,PS4,LN3,9,2,2012,09/02/12,f
TC101,TNST166,FC101,PS4,LN3,9,2,2012,09/02/12,f
TC132,TNST117,FC110,PS2,LN2,9,2,2012,09/02/12,f
TC115,TNST123,FC106,PS1,LN1,10,2,2012,10/02/12,f
TC427,TNST125,FC117,PS1,LN1,10,2,2012,10/02/12,f
TC428,TNST123,FC126,PS1,LN1,10,2,2012,10/02/12,f
TC181,TNST107,FC120,PS1,LN1,10,2,2012,10/02/12,f
TC258,TNST129,FC112,PS1,LN1,10,2,2012,10/02/12,f
TC324,TNST169,FC127,PS1,LN1,10,2,2012,10/02/12,f
TC148,TNST148,FC106,PS4,LN3,10,2,2012,10/02/12,f
TC111,TNST137,FC101,PS2,LN2,10,2,2012,10/02/12,f
TC125,TNST131,FC112,PS1,LN1,11,2,2012,11/02/12,f
TC117,TNST134,FC104,PS1,LN1,11,2,2012,11/02/12,f
TC258,TNST129,FC112,PS1,LN1,12,2,2012,12/02/12,f
TC261,TNST131,FC106,PS1,LN1,11,2,2012,11/02/12,f
TC324,TNST143,FC127,PS4,LN3,11,2,2012,11/02/12,f
TC166,TNST109,FC112,PS1,LN1,11,2,2012,11/02/12,f
TC125,TNST126,FC112,PS1,LN1,11,2,2012,11/02/12,f
TC113,TNST147,FC102,PS4,LN3,11,2,2012,11/02/12,f
TC111,TNST133,FC101,PS2,LN2,12,2,2012,12/02/12,f
TC142,TNST136,FC116,PS2,LN2,12,2,2012,12/02/12,f
TC113,TNST136,FC102,PS2,LN2,12,2,2012,12/02/12,f
TC123,TNST122,FC112,PS1,LN1,12,2,2012,12/02/12,f
TC429,TNST160,FC153,PS4,LN3,12,2,2012,12/02/12,f
TC188,TNST143,FC118,PS4,LN3,12,2,2012,12/02/12,f
TC125,TNST128,FC112,PS1,LN1,12,2,2012,12/02/12,f
TC158,TNST144,FC122,PS2,LN2,12,2,2012,12/02/12,f
TC119,TNST170,FC103,PS1,LN1,12,2,2012,12/02/12,f
TC160,TNST170,FC118,PS1,LN1,12,2,2012,12/02/12,f
TC182,TNST120,FC111,PS1,LN1,12,2,2012,12/02/12,f
TC103,TNST109,FC102,PS1,LN1,12,2,2012,12/02/12,f
TC221,TNST113,FC130,PS1,LN1,13,2,2012,13/02/12,f
TC193,TNST107,FC103,PS1,LN1,13,2,2012,13/02/12,f
TC193,TNST169,FC103,PS1,LN1,13,2,2012,13/02/12,f
TC193,TNST129,FC103,PS1,LN1,13,2,2012,13/02/12,f
TC125,TNST169,FC112,PS1,LN1,13,2,2012,13/02/12,f
TC123,TNST169,FC112,PS1,LN1,13,2,2012,13/02/12,f
TC305,TNST119,FC111,PS1,LN1,13,2,2012,13/02/12,f
TC340,TNST151,FC127,PS4,LN3,13,2,2012,13/02/12,f
TC189,TNST126,FC103,PS1,LN1,14,2,2012,14/02/12,f
TC101,TNST126,FC101,PS1,LN1,14,2,2012,14/02/12,f
TC162,TNST108,FC104,PS1,LN1,14,2,2012,14/02/12,f
TC161,TNST127,FC104,PS1,LN1,14,2,2012,14/02/12,f
TC166,TNST169,FC112,PS1,LN1,14,2,2012,14/02/12,f
TC130,TNST155,FC101,PS4,LN3,14,2,2012,14/02/12,f
TC166,TNST155,FC112,PS4,LN3,14,2,2012,14/02/12,f
TC255,TNST127,FC104,PS1,LN1,14,2,2012,14/02/12,f
TC270,TNST111,FC111,PS1,LN1,14,2,2012,14/02/12,f
TC224,TNST129,FC132,PS1,LN1,14,2,2012,14/02/12,f
TC231,TNST110,FC127,PS1,LN1,14,2,2012,14/02/12,f
TC125,TNST101,FC112,PS1,LN1,14,2,2012,14/02/12,f
TC134,TNST137,FC104,PS2,LN2,14,2,2012,14/02/12,f
TC260,TNST140,FC110,PS2,LN2,14,2,2012,14/02/12,f
TC270,TNST151,FC111,PS4,LN3,15,2,2012,15/02/12,f
TC134,TNST149,FC104,PS4,LN3,15,2,2012,15/02/12,f
TC101,TNST122,FC101,PS1,LN1,15,2,2012,15/02/12,f
TC166,TNST126,FC112,PS1,LN1,15,2,2012,15/02/12,f
TC123,TNST113,FC112,PS1,LN1,15,2,2012,15/02/12,f
TC129,TNST123,FC107,PS1,LN1,15,2,2012,15/02/12,f
TC125,TNST124,FC112,PS1,LN1,15,2,2012,15/02/12,f
TC353,TNST165,FC139,PS2,LN2,15,2,2012,15/02/12,f
TC353,TNST136,FC139,PS2,LN2,15,2,2012,15/02/12,f
TC134,TNST159,FC104,PS4,LN3,15,2,2012,15/02/12,f
TC113,TNST128,FC102,PS1,LN1,15,2,2012,15/02/12,f
TC113,TNST127,FC102,PS1,LN1,15,2,2012,15/02/12,f
TC201,TNST121,FC103,PS1,LN1,15,2,2012,15/02/12,f
TC104,TNST106,FC103,PS1,LN1,15,2,2012,15/02/12,f
TC201,TNST101,FC103,PS1,LN1,15,2,2012,15/02/12,f
TC211,TNST130,FC127,PS2,LN2,16,2,2012,16/02/12,f
TC162,TNST159,FC104,PS4,LN3,16,2,2012,16/02/12,f
TC117,TNST114,FC104,PS2,LN2,16,2,2012,16/02/12,f
TC103,TNST158,FC102,PS4,LN3,16,2,2012,16/02/12,f
TC231,TNST154,FC127,PS4,LN3,16,2,2012,16/02/12,f
TC198,TNST120,FC112,PS1,LN1,16,2,2012,16/02/12,f
TC231,TNST156,FC127,PS4,LN3,16,2,2012,16/02/12,f
TC306,TNST137,FC132,PS2,LN2,17,2,2012,17/02/12,f
TC104,TNST163,FC103,PS2,LN2,17,2,2012,17/02/12,f
TC123,TNST121,FC112,PS1,LN1,17,2,2012,17/02/12,f
TC270,TNST159,FC111,PS4,LN3,17,2,2012,17/02/12,f
TC391,TNST111,FC106,PS1,LN1,17,2,2012,17/02/12,f
TC113,TNST147,FC102,PS4,LN3,17,2,2012,17/02/12,f
TC188,TNST148,FC118,PS4,LN3,17,2,2012,17/02/12,f
TC101,TNST151,FC101,PS4,LN3,17,2,2012,17/02/12,f
TC264,TNST111,FC102,PS1,LN1,17,2,2012,17/02/12,f
TC113,TNST124,FC102,PS1,LN1,17,2,2012,17/02/12,f
TC125,TNST122,FC112,PS1,LN1,17,2,2012,17/02/12,f
TC182,TNST107,FC111,PS1,LN1,17,2,2012,17/02/12,f
TC104,TNST168,FC103,PS4,LN3,18,2,2012,18/02/12,f
TC148,TNST146,FC106,PS4,LN3,18,2,2012,18/02/12,f
TC103,TNST118,FC102,PS2,LN2,18,2,2012,18/02/12,f
TC113,TNST122,FC102,PS1,LN1,18,2,2012,18/02/12,f
TC123,TNST164,FC112,PS4,LN3,18,2,2012,18/02/12,f
TC406,TNST163,FC112,PS2,LN2,18,2,2012,18/02/12,f
TC211,TNST130,FC112,PS2,LN2,18,2,2012,18/02/12,f
TC115,TNST168,FC127,PS4,LN3,18,2,2012,18/02/12,f
TC295,TNST113,FC104,PS1,LN1,18,2,2012,18/02/12,f
TC270,TNST107,FC111,PS1,LN1,18,2,2012,18/02/12,f
TC270,TNST149,FC111,PS4,LN3,18,2,2012,18/02/12,f
TC295,TNST113,FC104,PS1,LN1,18,2,2012,18/02/12,f
TC113,TNST129,FC102,PS1,LN1,18,2,2012,18/02/12,f
TC132,TNST137,FC110,PS2,LN2,18,2,2012,18/02/12,f
TC280,TNST133,FC102,PS2,LN2,18,2,2012,18/02/12,f
TC359,TNST134,FC111,PS1,LN1,18,2,2012,18/02/12,f
TC239,TNST101,FC103,PS1,LN1,18,2,2012,18/02/12,f
TC188,TNST159,FC118,PS4,LN3,18,2,2012,18/02/12,f
TC166,TNST169,FC112,PS1,LN1,19,2,2012,19/02/12,f
TC101,TNST129,FC101,PS1,LN1,19,2,2012,19/02/12,f
TC258,TNST129,FC112,PS1,LN1,19,2,2012,19/02/12,f
TC182,TNST134,FC111,PS1,LN1,19,2,2012,19/02/12,f
TC166,TNST109,FC112,PS1,LN1,19,2,2012,19/02/12,f
TC391,TNST159,FC106,PS4,LN3,19,2,2012,19/02/12,f
TC160,TNST159,FC118,PS4,LN3,19,2,2012,19/02/12,f
TC295,TNST154,FC104,PS4,LN3,19,2,2012,19/02/12,f
TC226,TNST114,FC102,PS2,LN2,19,2,2012,19/02/12,f
#N/A,TNST130,#N/A,PS2,LN2,19,2,2012,19/02/12,f
TC101,TNST152,FC101,PS4,LN3,20,2,2012,20/02/12,f
TC115,TNST144,FC106,PS2,LN2,20,2,2012,20/02/12,f
TC125,TNST128,FC112,PS1,LN1,20,2,2012,20/02/12,f
TC114,TNST113,FC106,PS1,LN1,20,2,2012,20/02/12,f
TC113,TNST113,FC102,PS1,LN1,20,2,2012,20/02/12,f
TC113,TNST158,FC102,PS4,LN3,20,2,2012,20/02/12,f
TC205,TNST121,FC110,PS1,LN1,21,2,2012,21/02/12,f
TC113,TNST121,FC102,PS1,LN1,21,2,2012,21/02/12,f
TC113,TNST134,FC102,PS1,LN1,21,2,2012,21/02/12,f
TC205,TNST107,FC110,PS1,LN1,21,2,2012,21/02/12,f
TC211,TNST122,FC127,PS1,LN1,21,2,2012,21/02/12,f
TC316,TNST123,FC105,PS1,LN1,21,2,2012,21/02/12,f
TC166,TNST123,FC112,PS1,LN1,21,2,2012,21/02/12,f
TC134,TNST132,FC104,PS1,LN1,21,2,2012,21/02/12,f
TC164,TNST106,FC103,PS1,LN1,21,2,2012,21/02/12,f
TC162,TNST137,FC104,PS2,LN2,21,2,2012,21/02/12,f
TC113,TNST139,FC102,PS2,LN2,21,2,2012,21/02/12,f
TC136,TNST117,#N/A,PS2,LN2,21,2,2012,21/02/12,f
TC153,TNST168,FC103,PS4,LN3,21,2,2012,21/02/12,f
TC188,TNST128,FC118,PS1,LN1,22,2,2012,22/02/12,f
TC125,TNST128,FC112,PS1,LN1,22,2,2012,22/02/12,f
TC123,TNST147,FC112,PS4,LN3,22,2,2012,22/02/12,f
TC295,TNST125,FC104,PS1,LN1,22,2,2012,22/02/12,f
TC267,TNST123,FC118,PS1,LN1,22,2,2012,22/02/12,f
TC129,TNST142,FC107,PS4,LN3,22,2,2012,22/02/12,f
TC164,TNST131,FC103,PS1,LN1,22,2,2012,22/02/12,f
TC113,TNST131,FC102,PS1,LN1,22,2,2012,22/02/12,f
TC393,TNST102,FC104,PS1,LN1,22,2,2012,22/02/12,f
TC294,TNST102,FC106,PS1,LN1,22,2,2012,22/02/12,f
#N/A,TNST161,#N/A,PS4,LN3,22,2,2012,22/02/12,f
TC101,TNST136,FC101,PS2,LN2,22,2,2012,22/02/12,f
TC239,TNST129,FC103,PS1,LN1,22,2,2012,22/02/12,f
TC122,TNST123,FC105,PS1,LN1,22,2,2012,22/02/12,f
TC114,TNST107,FC106,PS1,LN1,22,2,2012,22/02/12,f
TC208,TNST128,FC118,PS1,LN1,22,2,2012,22/02/12,f
TC134,TNST160,FC104,PS4,LN3,22,2,2012,22/02/12,f
TC212,TNST156,FC130,PS4,LN3,23,2,2012,23/02/12,f
TC113,TNST132,FC102,PS1,LN1,23,2,2012,23/02/12,f
TC353,TNST136,FC139,PS2,LN2,23,2,2012,23/02/12,f
TC125,TNST107,FC112,PS1,LN1,23,2,2012,23/02/12,f
TC189,TNST107,FC103,PS1,LN1,23,2,2012,23/02/12,f
TC180,TNST147,FC127,PS4,LN3,22,2,2012,22/02/12,f
TC203,TNST168,FC103,PS4,LN3,22,2,2012,22/02/12,f
TC232,TNST151,FC101,PS4,LN3,23,2,2012,23/02/12,f
TC125,TNST116,FC112,PS1,LN1,23,2,2012,23/02/12,f
TC189,TNST169,FC103,PS1,LN1,23,2,2012,23/02/12,f
TC148,TNST103,FC106,PS1,LN1,23,2,2012,23/02/12,f
TC113,TNST105,FC102,PS1,LN1,23,2,2012,23/02/12,f
#N/A,TNST133,#N/A,PS2,LN2,23,2,2012,23/02/12,f
TC216,TNST146,FC106,PS4,LN3,23,2,2012,23/02/12,f
TC125,TNST124,FC112,PS1,LN1,24,2,2012,24/02/12,f
TC129,TNST107,FC107,PS1,LN1,24,2,2012,24/02/12,f
TC166,TNST151,FC112,PS4,LN3,24,2,2012,24/02/12,f
TC125,TNST106,FC112,PS1,LN1,24,2,2012,24/02/12,f
TC101,TNST108,FC101,PS1,LN1,24,2,2012,24/02/12,f
TC113,TNST170,FC102,PS1,LN1,24,2,2012,24/02/12,f
TC101,TNST105,FC101,PS1,LN1,24,2,2012,24/02/12,f
TC101,TNST105,FC101,PS1,LN1,24,2,2012,24/02/12,f
TC148,TNST108,FC106,PS1,LN1,24,2,2012,24/02/12,f
TC220,TNST129,FC112,PS1,LN1,24,2,2012,24/02/12,f
TC358,TNST110,FC127,PS1,LN1,24,2,2012,24/02/12,f
TC166,TNST109,FC112,PS1,LN1,24,2,2012,24/02/12,f
#N/A,TNST139,#N/A,PS2,LN2,25,2,2012,25/02/12,f
TC201,TNST146,FC103,PS4,LN3,25,2,2012,25/02/12,f
TC189,TNST108,FC103,PS1,LN1,25,2,2012,25/02/12,f
TC248,TNST130,FC101,PS2,LN2,25,2,2012,25/02/12,f
TC113,TNST134,FC102,PS1,LN1,25,2,2012,25/02/12,f
TC397,TNST148,FC127,PS4,LN3,25,2,2012,25/02/12,f
TC213,TNST132,FC105,PS1,LN1,25,2,2012,25/02/12,f
TC126,TNST127,FC113,PS1,LN1,25,2,2012,25/02/12,f
#N/A,TNST148,#N/A,PS4,LN3,25,2,2012,25/02/12,f
TC115,TNST150,FC106,PS4,LN3,25,2,2012,25/02/12,f
TC113,TNST134,FC102,PS1,LN1,25,2,2012,25/02/12,f
TC113,TNST119,FC102,PS1,LN1,25,2,2012,25/02/12,f
TC222,TNST101,FC104,PS1,LN1,25,2,2012,25/02/12,f
TC125,TNST123,FC112,PS1,LN1,25,2,2012,25/02/12,f
